stream_m3s,day,month,year,date,streamflow
46.439552,1,3,1948,1948-03-01,0.2172775331030076
46.439552,2,3,1948,1948-03-02,0.2172775331030076
41.342528,3,3,1948,1948-03-03,0.1934299989819458
42.4752,4,3,1948,1948-03-04,0.19872945100884842
37.378175999999996,5,3,1948,1948-03-05,0.1748819168877866
34.546496,6,3,1948,1948-03-06,0.16163328682053002
30.865312,7,3,1948,1948-03-07,0.14441006773309653
43.324704,8,3,1948,1948-03-08,0.20270404002902537
46.439552,9,3,1948,1948-03-09,0.2172775331030076
52.669247999999996,10,3,1948,1948-03-10,0.246424519250972
74.75635199999999,11,3,1948,1948-03-11,0.3497638337755732
68.526656,12,3,1948,1948-03-12,0.3206168476276088
59.46528,13,3,1948,1948-03-13,0.2782212314123878
50.403904,14,3,1948,1948-03-14,0.23582561519716674
53.80192,15,3,1948,1948-03-15,0.25172397127787466
84.667232,16,3,1948,1948-03-16,0.3961340390109711
189.72256,17,3,1948,1948-03-17,0.8876582145061894
255.983872,18,3,1948,1948-03-18,1.197676158079993
206.71264,19,3,1948,1948-03-19,0.9671499949097289
210.393824,20,3,1948,1948-03-20,0.9843732139971625
255.983872,21,3,1948,1948-03-21,1.197676158079993
248.055168,22,3,1948,1948-03-22,1.1605799938916748
236.162112,23,3,1948,1948-03-23,1.1049357476091972
196.235424,24,3,1948,1948-03-24,0.9181300636608796
156.591904,25,3,1948,1948-03-25,0.7326492427192878
123.17808,26,3,1948,1948-03-26,0.5763154079256603
114.68304,27,3,1948,1948-03-27,0.5365695177238907
111.85136,28,3,1948,1948-03-28,0.5233208876566341
106.188,29,3,1948,1948-03-29,0.496823627522121
90.04742399999999,30,3,1948,1948-03-30,0.42130643613875857
82.401888,31,3,1948,1948-03-31,0.38553513495716596
87.498912,1,4,1948,1948-04-01,0.40938266907822773
144.132512,2,4,1948,1948-04-02,0.674355270423359
131.67312,3,4,1948,1948-04-03,0.6160612981274302
106.188,4,4,1948,1948-04-04,0.496823627522121
95.144448,5,4,1948,1948-04-05,0.4451539702598204
82.401888,6,4,1948,1948-04-06,0.38553513495716596
79.853376,7,4,1948,1948-04-07,0.37361136789663496
74.75635199999999,8,4,1948,1948-04-08,0.3497638337755732
67.393984,9,4,1948,1948-04-09,0.31531739560070615
61.730624,10,4,1948,1948-04-10,0.28882013546619306
56.067264,11,4,1948,1948-04-11,0.26232287533167986
74.75635199999999,12,4,1948,1948-04-12,0.3497638337755732
90.04742399999999,13,4,1948,1948-04-13,0.42130643613875857
87.498912,14,4,1948,1948-04-14,0.40938266907822773
100.52464,15,4,1948,1948-04-15,0.4703263673876079
100.52464,16,4,1948,1948-04-16,0.4703263673876079
87.498912,17,4,1948,1948-04-17,0.40938266907822773
72.20784,18,4,1948,1948-04-18,0.33784006671504235
69.659328,19,4,1948,1948-04-19,0.3259162996545114
59.46528,20,4,1948,1948-04-20,0.2782212314123878
57.199936,21,4,1948,1948-04-21,0.26762232735858255
53.80192,22,4,1948,1948-04-22,0.25172397127787466
49.271232,23,4,1948,1948-04-23,0.23052616317026414
46.439552,24,4,1948,1948-04-24,0.2172775331030076
38.510848,25,4,1948,1948-04-25,0.18018136891468925
43.324704,26,4,1948,1948-04-26,0.20270404002902537
40.209856,27,4,1948,1948-04-27,0.18813054695504317
38.510848,28,4,1948,1948-04-28,0.18018136891468925
37.378175999999996,29,4,1948,1948-04-29,0.1748819168877866
32.56432,30,4,1948,1948-04-30,0.15235924577345047
35.396,1,5,1948,1948-05-01,0.16560787584070702
31.714816,2,5,1948,1948-05-02,0.14838465675327348
34.546496,3,5,1948,1948-05-03,0.16163328682053002
34.546496,4,5,1948,1948-05-04,0.16163328682053002
32.56432,5,5,1948,1948-05-05,0.15235924577345047
33.413824,6,5,1948,1948-05-06,0.1563338347936274
33.413824,7,5,1948,1948-05-07,0.1563338347936274
59.46528,8,5,1948,1948-05-08,0.2782212314123878
62.863296,9,5,1948,1948-05-09,0.29411958749309564
60.597952,10,5,1948,1948-05-10,0.2835206834392904
52.669247999999996,11,5,1948,1948-05-11,0.246424519250972
46.439552,12,5,1948,1948-05-12,0.2172775331030076
59.46528,13,5,1948,1948-05-13,0.2782212314123878
72.20784,14,5,1948,1948-05-14,0.33784006671504235
65.12864,15,5,1948,1948-05-15,0.30471849154690095
57.199936,16,5,1948,1948-05-16,0.26762232735858255
100.52464,17,5,1948,1948-05-17,0.4703263673876079
126.00976,18,5,1948,1948-05-18,0.5895640379929169
131.67312,19,5,1948,1948-05-19,0.6160612981274302
111.85136,20,5,1948,1948-05-20,0.5233208876566341
90.04742399999999,21,5,1948,1948-05-21,0.42130643613875857
90.04742399999999,22,5,1948,1948-05-22,0.42130643613875857
92.595936,23,5,1948,1948-05-23,0.4332302031992895
84.9504,24,5,1948,1948-05-24,0.39745890201769685
74.75635199999999,25,5,1948,1948-05-25,0.3497638337755732
69.659328,26,5,1948,1948-05-26,0.3259162996545114
69.659328,27,5,1948,1948-05-27,0.3259162996545114
62.863296,28,5,1948,1948-05-28,0.29411958749309564
54.934592,29,5,1948,1948-05-29,0.2570234233047773
57.199936,30,5,1948,1948-05-30,0.26762232735858255
100.52464,31,5,1948,1948-05-31,0.4703263673876079
117.51472,1,6,1948,1948-06-01,0.5498181477911472
100.52464,2,6,1948,1948-06-02,0.4703263673876079
79.853376,3,6,1948,1948-06-03,0.37361136789663496
65.12864,4,6,1948,1948-06-04,0.30471849154690095
57.199936,5,6,1948,1948-06-05,0.26762232735858255
62.863296,6,6,1948,1948-06-06,0.29411958749309564
65.12864,7,6,1948,1948-06-07,0.30471849154690095
69.659328,8,6,1948,1948-06-08,0.3259162996545114
79.853376,9,6,1948,1948-06-09,0.37361136789663496
95.144448,10,6,1948,1948-06-10,0.4451539702598204
97.69296,11,6,1948,1948-06-11,0.45707773732035134
84.9504,12,6,1948,1948-06-12,0.39745890201769685
74.75635199999999,13,6,1948,1948-06-13,0.3497638337755732
95.144448,14,6,1948,1948-06-14,0.4451539702598204
87.498912,15,6,1948,1948-06-15,0.40938266907822773
77.304864,16,6,1948,1948-06-16,0.3616876008361041
65.12864,17,6,1948,1948-06-17,0.30471849154690095
54.934592,18,6,1948,1948-06-18,0.2570234233047773
57.199936,19,6,1948,1948-06-19,0.26762232735858255
72.20784,20,6,1948,1948-06-20,0.33784006671504235
69.659328,21,6,1948,1948-06-21,0.3259162996545114
59.46528,22,6,1948,1948-06-22,0.2782212314123878
52.669247999999996,23,6,1948,1948-06-23,0.246424519250972
50.403904,24,6,1948,1948-06-24,0.23582561519716674
53.80192,25,6,1948,1948-06-25,0.25172397127787466
53.80192,26,6,1948,1948-06-26,0.25172397127787466
44.174208,27,6,1948,1948-06-27,0.20667862904920234
47.289056,28,6,1948,1948-06-28,0.2212521221231846
41.342528,29,6,1948,1948-06-29,0.1934299989819458
39.360352,30,6,1948,1948-06-30,0.1841559579348662
43.607872,1,7,1948,1948-07-01,0.20402890303575105
46.439552,2,7,1948,1948-07-02,0.2172775331030076
41.342528,3,7,1948,1948-07-03,0.1934299989819458
33.696992,4,7,1948,1948-07-04,0.15765869780035308
26.9575936,5,7,1948,1948-07-05,0.12612695824028244
34.829664,6,7,1948,1948-07-06,0.1629581498272557
47.005888,7,7,1948,1948-07-07,0.21992725911645888
42.192032,8,7,1948,1948-07-08,0.19740458800212274
37.661344,9,7,1948,1948-07-09,0.17620677989451225
31.14848,10,7,1948,1948-07-10,0.14573493073982216
27.2973952,11,7,1948,1948-07-11,0.12771679384835324
28.883136,12,7,1948,1948-07-12,0.13513602668601693
24.918784,13,7,1948,1948-07-13,0.11658794459185771
37.378175999999996,14,7,1948,1948-07-14,0.1748819168877866
57.766272,15,7,1948,1948-07-15,0.27027205337203386
49.271232,16,7,1948,1948-07-16,0.23052616317026414
38.794016,17,7,1948,1948-07-17,0.18150623192141488
28.3168,18,7,1948,1948-07-18,0.13248630067256562
33.413824,19,7,1948,1948-07-19,0.1563338347936274
26.334623999999998,20,7,1948,1948-07-20,0.123212259625486
24.6639328,21,7,1948,1948-07-21,0.11539556788580466
22.2853216,22,7,1948,1948-07-22,0.10426671862930913
19.7084928,23,7,1948,1948-07-23,0.09221046526810565
22.65344,24,7,1948,1948-07-24,0.1059890405380525
19.963344,25,7,1948,1948-07-25,0.09340284197415874
24.5789824,26,7,1948,1948-07-26,0.11499810898378696
21.3508672,27,7,1948,1948-07-27,0.09989467070711447
21.577401599999998,28,7,1948,1948-07-28,0.10095456111249498
21.577401599999998,29,7,1948,1948-07-29,0.10095456111249498
17.839584,30,7,1948,1948-07-30,0.08346636942371632
14.8096864,31,7,1948,1948-07-31,0.06929033525175181
11.3833536,1,8,1948,1948-08-01,0.05325949287037137
16.0273088,2,8,1948,1948-08-02,0.07498724618067214
15.0645376,3,8,1948,1948-08-03,0.0704827119578049
17.386515199999998,4,8,1948,1948-08-04,0.08134658861295527
15.7441408,5,8,1948,1948-08-05,0.07366238317394648
9.9675136,6,8,1948,1948-08-06,0.0466351778367431
5.4651423999999995,7,8,1948,1948-08-07,0.02556985602980516
6.8526656,8,8,1948,1948-08-08,0.032061684762760875
13.7053312,9,8,1948,1948-08-09,0.06412336952552175
11.8647392,10,8,1948,1948-08-10,0.05551175998180499
11.1568192,11,8,1948,1948-08-11,0.05219960246499084
19.8783936,12,8,1948,1948-08-12,0.09300538307214105
24.0126464,13,8,1948,1948-08-13,0.11234838297033564
25.7116544,14,8,1948,1948-08-14,0.12029756101068956
18.689087999999998,15,8,1948,1948-08-15,0.0874409584438933
18.689087999999998,16,8,1948,1948-08-16,0.0874409584438933
17.556416,17,8,1948,1948-08-17,0.08214150641699067
16.99008,18,8,1948,1948-08-18,0.07949178040353935
15.0928544,19,8,1948,1948-08-19,0.07061519825847748
13.7902816,20,8,1948,1948-08-20,0.06452082842753945
11.0152352,21,8,1948,1948-08-21,0.05153717096162802
7.928704,22,8,1948,1948-08-22,0.03709616418831837
13.592064,23,8,1948,1948-08-23,0.0635934243228315
11.9496896,24,8,1948,1948-08-24,0.055909218883822685
10.5621664,25,8,1948,1948-08-25,0.04941739015086698
9.1746432,26,8,1948,1948-08-26,0.042925561417911255
5.2102912,27,8,1948,1948-08-27,0.02437747932375207
2.690096,28,8,1948,1948-08-28,0.012586198563893732
4.9837568,29,8,1948,1948-08-29,0.02331758891837155
13.3655296,30,8,1948,1948-08-30,0.06253353391745096
10.6471168,31,8,1948,1948-08-31,0.04981484905288466
9.4011776,1,9,1948,1948-09-01,0.043985451823291784
9.4011776,2,9,1948,1948-09-02,0.043985451823291784
6.3995968,3,9,1948,1948-09-03,0.02994190395199983
2.8883136,4,9,1948,1948-09-04,0.013513602668601691
3.7378176,5,9,1948,1948-09-05,0.01748819168877866
4.5873216,6,9,1948,1948-09-06,0.021462780708955628
9.5710784,7,9,1948,1948-09-07,0.04478036962732717
14.611468799999999,8,9,1948,1948-09-08,0.06836293114704385
11.893056,9,9,1948,1948-09-09,0.05564424628247755
6.229696,10,9,1948,1948-09-10,0.02914698614796443
1.1893056,11,9,1948,1948-09-11,0.005564424628247755
0.70792,12,9,1948,1948-09-12,0.0033121575168141406
8.49504,13,9,1948,1948-09-13,0.039745890201769676
9.5427616,14,9,1948,1948-09-14,0.044647883326654605
10.052464,15,9,1948,1948-09-15,0.04703263673876079
9.4011776,16,9,1948,1948-09-16,0.043985451823291784
6.0031616,17,9,1948,1948-09-17,0.02808709574258391
1.4441568,18,9,1948,1948-09-18,0.0067568013343008455
0.7362368,19,9,1948,1948-09-19,0.0034446438174867058
9.5710784,20,9,1948,1948-09-20,0.04478036962732717
10.5055328,21,9,1948,1948-09-21,0.049152417549521835
8.636624,22,9,1948,1948-09-22,0.040408321705132505
8.9764256,23,9,1948,1948-09-23,0.041998157313203305
1.982176,24,9,1948,1948-09-24,0.009274041047079592
1.5291071999999999,25,9,1948,1948-09-25,0.007154260236318542
1.6423744,26,9,1948,1948-09-26,0.007684205439008805
11.3550368,27,9,1948,1948-09-27,0.05312700656969881
11.32672,28,9,1948,1948-09-28,0.05299452026902625
8.3817728,29,9,1948,1948-09-29,0.03921594499907942
8.7215744,30,9,1948,1948-09-30,0.040805780607150205
2.8599968,1,10,1948,1948-10-01,0.013381116367929127
1.5007904,2,10,1948,1948-10-02,0.007021773935645978
0.70792,3,10,1948,1948-10-03,0.0033121575168141406
6.5978144,4,10,1948,1948-10-04,0.030869308056707782
7.6172192,5,10,1948,1948-10-05,0.03563881488092015
7.7588032,6,10,1948,1948-10-06,0.036301246384282976
2.3786112,7,10,1948,1948-10-07,0.01112884925649551
8.0986048,8,10,1948,1948-10-08,0.03789108199235377
9.7409792,9,10,1948,1948-10-09,0.04557528743136257
4.7572224,10,10,1948,1948-10-10,0.02225769851299102
13.0823616,11,10,1948,1948-10-11,0.06120867091072531
2.7184128,12,10,1948,1948-10-12,0.012718684864566296
14.2716672,13,10,1948,1948-10-13,0.06677309553897307
13.4221632,14,10,1948,1948-10-14,0.0627985065187961
9.5144448,15,10,1948,1948-10-15,0.04451539702598204
2.7184128,16,10,1948,1948-10-16,0.012718684864566296
4.7855392,17,10,1948,1948-10-17,0.022390184813663585
13.818598399999999,18,10,1948,1948-10-18,0.06465331472821201
10.5338496,19,10,1948,1948-10-19,0.0492849038501944
10.7320672,20,10,1948,1948-10-20,0.05021230795490236
9.8542464,21,10,1948,1948-10-21,0.04610523263405283
5.380192,22,10,1948,1948-10-22,0.025172397127787464
1.4441568,23,10,1948,1948-10-23,0.0067568013343008455
1.840592,24,10,1948,1948-10-24,0.008611609543716764
13.875232,25,10,1948,1948-10-25,0.06491828732955715
12.317808,26,10,1948,1948-10-26,0.057631540792566036
10.8736512,27,10,1948,1948-10-27,0.050874739458265185
10.194048,28,10,1948,1948-10-28,0.04769506824212362
7.2491008,29,10,1948,1948-10-29,0.0339164929721768
3.681184,30,10,1948,1948-10-30,0.017223219087433527
3.3413824,31,10,1948,1948-10-31,0.01563338347936274
12.7142432,1,11,1948,1948-11-01,0.05948634900198196
11.581571199999999,2,11,1948,1948-11-02,0.05418689697507933
10.137414399999999,3,11,1948,1948-11-03,0.047430095640778484
11.2700864,4,11,1948,1948-11-04,0.05272954766768111
10.8453344,5,11,1948,1948-11-05,0.050742253157592634
6.7393984,6,11,1948,1948-11-06,0.03153173956007061
10.9869184,7,11,1948,1948-11-07,0.051404684660955456
16.4803776,8,11,1948,1948-11-08,0.07710702699143318
15.3477056,9,11,1948,1948-11-09,0.07180757496453055
16.99008,10,11,1948,1948-11-10,0.07949178040353935
18.1510688,11,11,1948,1948-11-11,0.08492371873111455
31.14848,12,11,1948,1948-11-12,0.14573493073982216
24.1259136,13,11,1948,1948-11-13,0.1128783281730259
22.4269056,14,11,1948,1948-11-14,0.10492915013267197
20.557996799999998,15,11,1948,1948-11-15,0.09618505428828261
20.1615616,16,11,1948,1948-11-16,0.09433024607886671
18.5191872,17,11,1948,1948-11-17,0.08664604063985791
18.5191872,18,11,1948,1948-11-18,0.08664604063985791
12.2894912,19,11,1948,1948-11-19,0.05749905449189348
23.1348256,20,11,1948,1948-11-20,0.1082413076494861
41.625696,21,11,1948,1948-11-21,0.19475486198867142
40.493024,22,11,1948,1948-11-22,0.18945540996176882
34.546496,23,11,1948,1948-11-23,0.16163328682053002
33.98016,24,11,1948,1948-11-24,0.1589835608070787
22.370272,25,11,1948,1948-11-25,0.10466417753132683
27.9769984,26,11,1948,1948-11-26,0.13089646506449482
22.370272,27,11,1948,1948-11-27,0.10466417753132683
21.520768,28,11,1948,1948-11-28,0.10068958851114986
28.599968,29,11,1948,1948-11-29,0.13381116367929127
25.9948224,30,11,1948,1948-11-30,0.12162242401741523
24.0126464,1,12,1948,1948-12-01,0.11234838297033564
23.644528,2,12,1948,1948-12-02,0.1106260610615923
20.52968,3,12,1948,1948-12-03,0.09605256798761005
19.11384,4,12,1948,1948-12-04,0.08942825295398178
13.5354304,5,12,1948,1948-12-05,0.06332845172148635
20.3597792,6,12,1948,1948-12-06,0.09525765018357467
20.52968,7,12,1948,1948-12-07,0.09605256798761005
20.52968,8,12,1948,1948-12-08,0.09605256798761005
20.388096,9,12,1948,1948-12-09,0.09539013648424724
14.86632,10,12,1948,1948-12-10,0.06955530785309695
15.7724576,11,12,1948,1948-12-11,0.07379486947461904
13.2239456,12,12,1948,1948-12-12,0.06187110241408814
21.8888864,13,12,1948,1948-12-13,0.10241191041989321
20.1332448,14,12,1948,1948-12-14,0.09419775977819415
19.9350272,15,12,1948,1948-12-15,0.0932703556734862
19.2837408,16,12,1948,1948-12-16,0.09022317075801718
20.557996799999998,17,12,1948,1948-12-17,0.09618505428828261
22.936608,18,12,1948,1948-12-18,0.10731390354477814
19.1987904,19,12,1948,1948-12-19,0.08982571185599948
23.8427456,20,12,1948,1948-12-20,0.11155346516630026
22.7667072,21,12,1948,1948-12-21,0.10651898574074274
22.3136384,22,12,1948,1948-12-22,0.10439920492998168
22.9932416,23,12,1948,1948-12-23,0.10757887614612328
13.308895999999999,24,12,1948,1948-12-24,0.062268561316105836
12.176224,25,12,1948,1948-12-25,0.05696910928920321
7.362368,26,12,1948,1948-12-26,0.034446438174867054
18.972255999999998,27,12,1948,1948-12-27,0.08876582145061895
19.8500768,28,12,1948,1948-12-28,0.09287289677146848
17.5280992,29,12,1948,1948-12-29,0.08200902011631811
24.6922496,30,12,1948,1948-12-30,0.1155280541864772
53.80192,31,12,1948,1948-12-31,0.25172397127787466
69.659328,1,1,1949,1949-01-01,0.3259162996545114
63.995968,2,1,1949,1949-01-02,0.29941903951999826
57.199936,3,1,1949,1949-01-03,0.26762232735858255
47.289056,4,1,1949,1949-01-04,0.2212521221231846
42.4752,5,1,1949,1949-01-05,0.19872945100884842
69.942496,6,1,1949,1949-01-06,0.3272411626612371
106.188,7,1,1949,1949-01-07,0.496823627522121
90.04742399999999,8,1,1949,1949-01-08,0.42130643613875857
69.659328,9,1,1949,1949-01-09,0.3259162996545114
65.12864,10,1,1949,1949-01-10,0.30471849154690095
54.934592,11,1,1949,1949-01-11,0.2570234233047773
50.403904,12,1,1949,1949-01-12,0.23582561519716674
45.023711999999996,13,1,1949,1949-01-13,0.21065321806937928
41.05936,14,1,1949,1949-01-14,0.1921051359752201
37.944511999999996,15,1,1949,1949-01-15,0.1775316429012379
30.015808,16,1,1949,1949-01-16,0.14043547871291953
35.679168,17,1,1949,1949-01-17,0.16693273884743265
34.546496,18,1,1949,1949-01-18,0.16163328682053002
34.263328,19,1,1949,1949-01-19,0.1603084238138044
36.528672,20,1,1949,1949-01-20,0.17090732786760965
32.847488,21,1,1949,1949-01-21,0.1536841087801761
39.64352,22,1,1949,1949-01-22,0.18548082094159188
43.324704,23,1,1949,1949-01-23,0.20270404002902537
49.271232,24,1,1949,1949-01-24,0.23052616317026414
51.536576,25,1,1949,1949-01-25,0.2411250672240694
51.536576,26,1,1949,1949-01-26,0.2411250672240694
45.30688,27,1,1949,1949-01-27,0.211978081076105
45.023711999999996,28,1,1949,1949-01-28,0.21065321806937928
52.669247999999996,29,1,1949,1949-01-29,0.246424519250972
44.174208,30,1,1949,1949-01-30,0.20667862904920234
43.89104,31,1,1949,1949-01-31,0.20535376604247665
46.439552,1,2,1949,1949-02-01,0.2172775331030076
43.89104,2,2,1949,1949-02-02,0.20535376604247665
38.510848,3,2,1949,1949-02-03,0.18018136891468925
38.510848,4,2,1949,1949-02-04,0.18018136891468925
32.281152,5,2,1949,1949-02-05,0.1510343827667248
29.449472,6,2,1949,1949-02-06,0.13778575269946822
41.625696,7,2,1949,1949-02-07,0.19475486198867142
47.289056,8,2,1949,1949-02-08,0.2212521221231846
49.5544,9,2,1949,1949-02-09,0.2318510261769898
51.253408,10,2,1949,1949-02-10,0.23980020421734374
48.988064,11,2,1949,1949-02-11,0.22920130016353849
39.077184,12,2,1949,1949-02-12,0.18283109492814054
35.396,13,2,1949,1949-02-13,0.16560787584070702
50.120736,14,2,1949,1949-02-14,0.23450075219044114
57.766272,15,2,1949,1949-02-15,0.27027205337203386
65.12864,16,2,1949,1949-02-16,0.30471849154690095
72.20784,17,2,1949,1949-02-17,0.33784006671504235
65.12864,18,2,1949,1949-02-18,0.30471849154690095
54.934592,19,2,1949,1949-02-19,0.2570234233047773
59.46528,20,2,1949,1949-02-20,0.2782212314123878
69.659328,21,2,1949,1949-02-21,0.3259162996545114
62.863296,22,2,1949,1949-02-22,0.29411958749309564
69.659328,23,2,1949,1949-02-23,0.3259162996545114
74.75635199999999,24,2,1949,1949-02-24,0.3497638337755732
67.393984,25,2,1949,1949-02-25,0.31531739560070615
60.597952,26,2,1949,1949-02-26,0.2835206834392904
56.067264,27,2,1949,1949-02-27,0.26232287533167986
57.199936,28,2,1949,1949-02-28,0.26762232735858255
53.80192,1,3,1949,1949-03-01,0.25172397127787466
49.271232,2,3,1949,1949-03-02,0.23052616317026414
49.271232,3,3,1949,1949-03-03,0.23052616317026414
45.30688,4,3,1949,1949-03-04,0.211978081076105
42.4752,5,3,1949,1949-03-05,0.19872945100884842
49.271232,6,3,1949,1949-03-06,0.23052616317026414
67.393984,7,3,1949,1949-03-07,0.31531739560070615
62.863296,8,3,1949,1949-03-08,0.29411958749309564
58.332608,9,3,1949,1949-03-09,0.2729217793854851
53.80192,10,3,1949,1949-03-10,0.25172397127787466
53.80192,11,3,1949,1949-03-11,0.25172397127787466
58.332608,12,3,1949,1949-03-12,0.2729217793854851
54.934592,13,3,1949,1949-03-13,0.2570234233047773
53.80192,14,3,1949,1949-03-14,0.25172397127787466
51.536576,15,3,1949,1949-03-15,0.2411250672240694
45.30688,16,3,1949,1949-03-16,0.211978081076105
44.174208,17,3,1949,1949-03-17,0.20667862904920234
40.209856,18,3,1949,1949-03-18,0.18813054695504317
36.245504,19,3,1949,1949-03-19,0.16958246486088396
33.413824,20,3,1949,1949-03-20,0.1563338347936274
39.360352,21,3,1949,1949-03-21,0.1841559579348662
46.439552,22,3,1949,1949-03-22,0.2172775331030076
62.863296,23,3,1949,1949-03-23,0.29411958749309564
87.498912,24,3,1949,1949-03-24,0.40938266907822773
74.75635199999999,25,3,1949,1949-03-25,0.3497638337755732
62.863296,26,3,1949,1949-03-26,0.29411958749309564
56.067264,27,3,1949,1949-03-27,0.26232287533167986
56.067264,28,3,1949,1949-03-28,0.26232287533167986
48.13856,29,3,1949,1949-03-29,0.22522671114336154
45.30688,30,3,1949,1949-03-30,0.211978081076105
40.209856,31,3,1949,1949-03-31,0.18813054695504317
39.360352,1,4,1949,1949-04-01,0.1841559579348662
33.413824,2,4,1949,1949-04-02,0.1563338347936274
28.3168,3,4,1949,1949-04-03,0.13248630067256562
37.378175999999996,4,4,1949,1949-04-04,0.1748819168877866
35.396,5,4,1949,1949-04-05,0.16560787584070702
47.572224,6,4,1949,1949-04-06,0.2225769851299102
79.853376,7,4,1949,1949-04-07,0.37361136789663496
72.20784,8,4,1949,1949-04-08,0.33784006671504235
67.393984,9,4,1949,1949-04-09,0.31531739560070615
58.332608,10,4,1949,1949-04-10,0.2729217793854851
54.934592,11,4,1949,1949-04-11,0.2570234233047773
48.13856,12,4,1949,1949-04-12,0.22522671114336154
42.4752,13,4,1949,1949-04-13,0.19872945100884842
47.289056,14,4,1949,1949-04-14,0.2212521221231846
56.067264,15,4,1949,1949-04-15,0.26232287533167986
50.403904,16,4,1949,1949-04-16,0.23582561519716674
52.669247999999996,17,4,1949,1949-04-17,0.246424519250972
51.536576,18,4,1949,1949-04-18,0.2411250672240694
56.067264,19,4,1949,1949-04-19,0.26232287533167986
63.995968,20,4,1949,1949-04-20,0.29941903951999826
58.332608,21,4,1949,1949-04-21,0.2729217793854851
52.669247999999996,22,4,1949,1949-04-22,0.246424519250972
50.403904,23,4,1949,1949-04-23,0.23582561519716674
52.669247999999996,24,4,1949,1949-04-24,0.246424519250972
52.669247999999996,25,4,1949,1949-04-25,0.246424519250972
49.271232,26,4,1949,1949-04-26,0.23052616317026414
45.30688,27,4,1949,1949-04-27,0.211978081076105
40.209856,28,4,1949,1949-04-28,0.18813054695504317
35.396,29,4,1949,1949-04-29,0.16560787584070702
30.015808,30,4,1949,1949-04-30,0.14043547871291953
27.467296,1,5,1949,1949-05-01,0.12851171165238864
34.546496,2,5,1949,1949-05-02,0.16163328682053002
39.360352,3,5,1949,1949-05-03,0.1841559579348662
