stream_m3s,day,month,year,date,streamflow
88.631584,21,3,1948,1948-03-21,1.0484636569456995
124.027584,22,3,1948,1948-03-22,1.46717917489526
146.964192,23,3,1948,1948-03-23,1.7385068305265752
114.399872,24,3,1948,1948-03-24,1.3532885540129795
82.685056,25,3,1948,1948-03-25,0.9781194499301734
65.411808,26,3,1948,1948-03-26,0.7737862771707877
53.235583999999996,27,3,1948,1948-03-27,0.6297481389961389
65.12864,28,3,1948,1948-03-28,0.7704365530271914
67.67715199999999,29,3,1948,1948-03-29,0.8005840703195596
50.687072,30,3,1948,1948-03-30,0.5996006217037706
38.510848,31,3,1948,1948-03-31,0.4555624835291218
35.112832,1,4,1948,1948-04-01,0.415365793805964
49.5544,2,4,1948,1948-04-02,0.5862017251293847
53.235583999999996,3,4,1948,1948-04-03,0.6297481389961389
40.776192,4,4,1948,1948-04-04,0.4823602766778938
32.56432,5,4,1948,1948-04-05,0.3852182765135957
26.90096,6,4,1948,1948-04-06,0.318223793641666
26.1647232,7,4,1948,1948-04-07,0.3095145108683151
24.3241312,8,4,1948,1948-04-08,0.28774130393493796
21.7756192,9,4,1948,1948-04-09,0.2575937866425696
19.7368096,10,4,1948,1948-04-10,0.23347577280867493
14.9795872,11,4,1948,1948-04-11,0.177200407196254
25.2585856,12,4,1948,1948-04-12,0.2987953936088064
34.546496,13,4,1948,1948-04-13,0.408666345518771
31.714816,14,4,1948,1948-04-14,0.3751691040828062
35.679168,15,4,1948,1948-04-15,0.42206524209315693
35.679168,16,4,1948,1948-04-16,0.42206524209315693
32.281152,17,4,1948,1948-04-17,0.38186855236999917
23.8993792,18,4,1948,1948-04-18,0.28271671771954326
21.4358176,19,4,1948,1948-04-19,0.25357411767025384
20.3314624,20,4,1948,1948-04-20,0.24051019351022754
21.1243328,21,4,1948,1948-04-21,0.24988942111229773
21.803936,22,4,1948,1948-04-22,0.25792875905692925
19.0855232,23,4,1948,1948-04-23,0.225771407278403
17.3581984,24,4,1948,1948-04-24,0.20533809000246445
13.2805792,25,4,1948,1948-04-25,0.1571020623346751
12.4310752,26,4,1948,1948-04-26,0.14705288990388565
13.7619648,27,4,1948,1948-04-27,0.1627965933787891
12.4310752,28,4,1948,1948-04-28,0.14705288990388565
12.1195904,29,4,1948,1948-04-29,0.14336819334592954
12.7708768,30,4,1948,1948-04-30,0.15107255887620144
15.5176064,1,5,1948,1948-05-01,0.1835648830690873
11.8647392,2,5,1948,1948-05-02,0.1403534416166927
10.5621664,3,5,1948,1948-05-03,0.12494471055614886
11.468304,4,5,1948,1948-05-04,0.13566382781565758
11.468304,5,5,1948,1948-05-05,0.13566382781565758
10.6188,6,5,1948,1948-05-06,0.12561465538486816
11.185136,7,5,1948,1948-05-07,0.13231410367206112
14.1300832,8,5,1948,1948-05-08,0.16715123476546453
12.0063232,9,5,1948,1948-05-09,0.14202830368849093
11.3550368,10,5,1948,1948-05-10,0.13432393815821903
11.6382048,11,5,1948,1948-05-11,0.1376736623018155
10.2223648,12,5,1948,1948-05-12,0.12092504158383306
10.788700799999999,13,5,1948,1948-05-13,0.12762448987102604
16.565328,14,5,1948,1948-05-14,0.1959588624003943
24.494032,15,5,1948,1948-05-15,0.2897511384210959
19.0572064,16,5,1948,1948-05-16,0.22543643486404336
30.865312,17,5,1948,1948-05-17,0.3651199316520168
56.916768,18,5,1948,1948-05-18,0.6732945528628933
66.261312,19,5,1948,1948-05-19,0.7838354496015772
48.704896,20,5,1948,1948-05-20,0.5761525526985952
35.112832,21,5,1948,1948-05-21,0.415365793805964
35.679168,22,5,1948,1948-05-22,0.42206524209315693
37.661344,23,5,1948,1948-05-23,0.44551331109833237
49.271232,24,5,1948,1948-05-24,0.5828520009857882
60.881119999999996,25,5,1948,1948-05-25,0.7201906908732439
73.62368,26,5,1948,1948-05-26,0.8709282773350857
63.429632,27,5,1948,1948-05-27,0.7503382081656124
47.005888,28,5,1948,1948-05-28,0.5560542078370164
34.263328,29,5,1948,1948-05-29,0.40531662137517455
27.467296,30,5,1948,1948-05-30,0.32492324192885896
26.1647232,31,5,1948,1948-05-31,0.3095145108683151
25.343536,1,6,1948,1948-06-01,0.2998003108518853
20.7562144,2,6,1948,1948-06-02,0.2455347797256223
17.698,3,6,1948,1948-06-03,0.20935775897478026
16.140576,4,6,1948,1948-06-04,0.19093427618499959
18.6041376,5,6,1948,1948-06-05,0.22007687623428904
24.210864,6,6,1948,1948-06-06,0.28640141427749943
31.14848,7,6,1948,1948-06-07,0.36846965579561325
45.023711999999996,8,6,1948,1948-06-08,0.5326061388318409
47.289056,9,6,1948,1948-06-09,0.5594039319806129
41.05936,10,6,1948,1948-06-10,0.4857100008214902
36.245504,11,6,1948,1948-06-11,0.4287646903803499
29.73264,12,6,1948,1948-06-12,0.3517210350776308
26.3063072,13,6,1948,1948-06-13,0.3111893729401134
33.696992,14,6,1948,1948-06-14,0.3986171730879816
32.281152,15,6,1948,1948-06-15,0.38186855236999917
31.714816,16,6,1948,1948-06-16,0.3751691040828062
27.2407616,17,6,1948,1948-06-17,0.32224346261398173
24.8621504,18,6,1948,1948-06-18,0.2941057798077713
21.94552,19,6,1948,1948-06-19,0.2596036211287275
18.4625536,20,6,1948,1948-06-20,0.21840201416249078
19.1987904,21,6,1948,1948-06-21,0.22711129693584164
16.9051296,22,6,1948,1948-06-22,0.1999785313727101
15.6025568,23,6,1948,1948-06-23,0.18456980031216627
21.3508672,24,6,1948,1948-06-24,0.2525692004271749
49.837568,25,6,1948,1948-06-25,0.5895514492729812
58.615776,26,6,1948,1948-06-26,0.6933928977244721
41.908864,27,6,1948,1948-06-27,0.4957591732522797
31.431648,28,6,1948,1948-06-28,0.3718193799392097
42.4752,29,6,1948,1948-06-29,0.5024586215394726
41.908864,30,6,1948,1948-06-30,0.4957591732522797
40.209856,1,7,1948,1948-07-01,0.4756608283907008
32.281152,2,7,1948,1948-07-02,0.38186855236999917
26.1647232,3,7,1948,1948-07-03,0.3095145108683151
16.848496,4,7,1948,1948-07-04,0.1993085865439908
14.101766399999999,5,7,1948,1948-07-05,0.1668162623511049
22.6251232,6,7,1948,1948-07-06,0.26764295907335905
35.679168,7,7,1948,1948-07-07,0.42206524209315693
30.865312,8,7,1948,1948-07-08,0.3651199316520168
23.9843296,9,7,1948,1948-07-09,0.28372163496262215
18.1510688,10,7,1948,1948-07-10,0.21471731760453464
12.8275104,11,7,1948,1948-07-11,0.15174250370492073
9.7126624,12,7,1948,1948-07-12,0.11489553812535938
11.8647392,13,7,1948,1948-07-13,0.1403534416166927
12.9690944,14,7,1948,1948-07-14,0.15341736577671897
11.751472,15,7,1948,1948-07-15,0.1390135519592541
10.2223648,16,7,1948,1948-07-16,0.12092504158383306
11.4399872,17,7,1948,1948-07-17,0.13532885540129794
5.5500928,18,7,1948,1948-07-18,0.06565459321449107
9.6560288,19,7,1948,1948-07-19,0.1142255932966401
9.6560288,20,7,1948,1948-07-20,0.1142255932966401
8.9481088,21,7,1948,1948-07-21,0.10585128293764891
8.2968224,22,7,1948,1948-07-22,0.09814691740737698
8.8914752,23,7,1948,1948-07-23,0.1051813381089296
11.32672,24,7,1948,1948-07-24,0.13398896574385935
4.3041536,25,7,1948,1948-07-25,0.05091580698266656
6.229696,26,7,1948,1948-07-26,0.07369393115912265
7.7304864,27,7,1948,1948-07-27,0.09144746912018402
8.0986048,28,7,1948,1948-07-28,0.09580211050685944
7.220784,29,7,1948,1948-07-29,0.08541796566171034
5.6916768,30,7,1948,1948-07-30,0.06732945528628934
7.3906848,31,7,1948,1948-07-31,0.08742780014786823
5.8898944,1,8,1948,1948-08-01,0.06967426218680686
5.4934592,2,8,1948,1948-08-02,0.0649846483857718
4.4174208,3,8,1948,1948-08-03,0.052255696640105154
4.8421728,4,8,1948,1948-08-04,0.05728028285549988
6.3146464,5,8,1948,1948-08-05,0.0746988484022016
5.2669248,6,8,1948,1948-08-06,0.0623048690708946
4.6156384,7,8,1948,1948-08-07,0.054600503540622694
3.4546495999999998,8,8,1948,1948-08-08,0.040866634551877105
6.1730624,9,8,1948,1948-08-09,0.07302398633040334
4.7572224,10,8,1948,1948-08-10,0.056275365612420934
4.8421728,11,8,1948,1948-08-11,0.05728028285549988
5.097024,12,8,1948,1948-08-12,0.06029503458473672
12.9690944,13,8,1948,1948-08-13,0.15341736577671897
14.101766399999999,14,8,1948,1948-08-14,0.1668162623511049
10.2223648,15,8,1948,1948-08-15,0.12092504158383306
11.751472,16,8,1948,1948-08-16,0.1390135519592541
8.636624,17,8,1948,1948-08-17,0.10216658637969275
8.0419712,18,8,1948,1948-08-18,0.09513216567814016
6.0597952,19,8,1948,1948-08-19,0.07168409667296477
6.0597952,20,8,1948,1948-08-20,0.07168409667296477
8.1552384,21,8,1948,1948-08-21,0.09647205533557875
3.7944512,22,8,1948,1948-08-22,0.044886303524192886
5.4085088,23,8,1948,1948-08-23,0.06397973114269284
5.8332608,24,8,1948,1948-08-24,0.06900431735808757
6.1730624,25,8,1948,1948-08-25,0.07302398633040334
5.5500928,26,8,1948,1948-08-26,0.06565459321449107
5.0120736,27,8,1948,1948-08-27,0.05929011734165777
7.3340512,28,8,1948,1948-08-28,0.08675785531914894
3.4263328,29,8,1948,1948-08-29,0.04053166213751746
3.9077184,30,8,1948,1948-08-30,0.04622619318163148
4.5873216,31,8,1948,1948-08-31,0.054265531126263034
5.4651423999999995,1,9,1948,1948-09-01,0.06464967597141213
3.8794016,2,9,1948,1948-09-02,0.045891220767271826
3.3696992,3,9,1948,1948-09-03,0.03986171730879816
4.389104,4,9,1948,1948-09-04,0.0519207242257455
3.3413824,5,9,1948,1948-09-05,0.03952674489443851
2.5768288,6,9,1948,1948-09-06,0.030482489706728004
5.0687071999999995,7,9,1948,1948-09-07,0.059960062170377054
5.3235584,8,9,1948,1948-09-08,0.0629748138996139
5.1536576,9,9,1948,1948-09-09,0.06096497941345601
6.4562304,10,9,1948,1948-09-10,0.07637371047399984
8.1269216,11,9,1948,1948-09-11,0.09613708292121907
2.2370272,12,9,1948,1948-09-12,0.026462820734412227
5.8332608,13,9,1948,1948-09-13,0.06900431735808757
5.1253408,14,9,1948,1948-09-14,0.06063000699909636
3.7378176,15,9,1948,1948-09-15,0.04421635869547359
5.3235584,16,9,1948,1948-09-16,0.0629748138996139
3.7378176,17,9,1948,1948-09-17,0.04421635869547359
3.7944512,18,9,1948,1948-09-18,0.044886303524192886
3.964352,19,9,1948,1948-09-19,0.04689613801035077
3.822768,20,9,1948,1948-09-20,0.04522127593855253
3.2281152,21,9,1948,1948-09-21,0.03818685523699992
4.3041536,22,9,1948,1948-09-22,0.05091580698266656
4.8421728,23,9,1948,1948-09-23,0.05728028285549988
4.6439552,24,9,1948,1948-09-24,0.054935475954982334
3.8794016,25,9,1948,1948-09-25,0.045891220767271826
3.9077184,26,9,1948,1948-09-26,0.04622619318163148
3.964352,27,9,1948,1948-09-27,0.04689613801035077
2.6617792,28,9,1948,1948-09-28,0.03148740694980695
3.5679168,29,9,1948,1948-09-29,0.0422065242093157
4.3607872,30,9,1948,1948-09-30,0.051585751811385853
4.2758367999999995,1,10,1948,1948-10-01,0.05058083456830691
3.0582143999999998,2,10,1948,1948-10-02,0.036177020750842025
2.9166304,3,10,1948,1948-10-03,0.034502158679043785
4.7855392,4,10,1948,1948-10-04,0.056610338026780574
2.7467296,5,10,1948,1948-10-05,0.0324923241928859
4.5023712,6,10,1948,1948-10-06,0.053260613883184094
4.0776192,7,10,1948,1948-10-07,0.04823602766778937
4.7855392,8,10,1948,1948-10-08,0.056610338026780574
3.6528671999999998,9,10,1948,1948-10-09,0.043211441452394646
2.8599968,10,10,1948,1948-10-10,0.033832213850324484
3.3130656,11,10,1948,1948-10-11,0.03919177248007886
5.4085088,12,10,1948,1948-10-12,0.06397973114269284
5.238608,13,10,1948,1948-10-13,0.06196989665653496
4.9271232,14,10,1948,1948-10-14,0.058285200098578814
5.7199936,15,10,1948,1948-10-15,0.06766442770064897
5.4934592,16,10,1948,1948-10-16,0.0649846483857718
3.114848,17,10,1948,1948-10-17,0.036846965579561325
3.6245504,18,10,1948,1948-10-18,0.04287646903803499
3.964352,19,10,1948,1948-10-19,0.04689613801035077
5.097024,20,10,1948,1948-10-20,0.06029503458473672
5.097024,21,10,1948,1948-10-21,0.06029503458473672
4.2758367999999995,22,10,1948,1948-10-22,0.05058083456830691
4.8988064,23,10,1948,1948-10-23,0.05795022768421917
2.7184128,24,10,1948,1948-10-24,0.032157351778526244
3.398016,25,10,1948,1948-10-25,0.040196689723157805
2.8033632,26,10,1948,1948-10-26,0.0331622690216052
3.2281152,27,10,1948,1948-10-27,0.03818685523699992
3.8510847999999998,28,10,1948,1948-10-28,0.04555624835291218
4.1625696,29,10,1948,1948-10-29,0.04924094491086832
3.5962336,30,10,1948,1948-10-30,0.04254149662367535
3.7095008,31,10,1948,1948-10-31,0.04388138628111394
2.9166304,1,11,1948,1948-11-01,0.034502158679043785
2.5768288,2,11,1948,1948-11-02,0.030482489706728004
2.83168,3,11,1948,1948-11-03,0.03349724143596484
4.0776192,4,11,1948,1948-11-04,0.04823602766778937
5.2669248,5,11,1948,1948-11-05,0.0623048690708946
3.7944512,6,11,1948,1948-11-06,0.044886303524192886
3.6245504,7,11,1948,1948-11-07,0.04287646903803499
5.0403904,8,11,1948,1948-11-08,0.05962508975601741
6.8809824,9,11,1948,1948-11-09,0.08139829668939455
4.3607872,10,11,1948,1948-11-10,0.051585751811385853
10.6471168,11,11,1948,1948-11-11,0.1259496277992278
10.3639488,12,11,1948,1948-11-12,0.1225999036556313
8.693257599999999,13,11,1948,1948-11-13,0.10283653120841205
6.0314784,14,11,1948,1948-11-14,0.07134912425860511
5.3518752,15,11,1948,1948-11-15,0.06330978631397355
3.9926688,16,11,1948,1948-11-16,0.047231110424710426
5.5500928,17,11,1948,1948-11-17,0.06565459321449107
4.7855392,18,11,1948,1948-11-18,0.056610338026780574
5.0403904,19,11,1948,1948-11-19,0.05962508975601741
9.7126624,20,11,1948,1948-11-20,0.11489553812535938
14.5548352,21,11,1948,1948-11-21,0.17217582098085926
11.9496896,22,11,1948,1948-11-22,0.14135835885977163
12.4027584,23,11,1948,1948-11-23,0.146717917489526
11.6665216,24,11,1948,1948-11-24,0.13800863471617514
6.1164287999999996,25,11,1948,1948-11-25,0.07235404150168405
4.389104,26,11,1948,1948-11-26,0.0519207242257455
5.3518752,27,11,1948,1948-11-27,0.06330978631397355
6.5411808,28,11,1948,1948-11-28,0.07737862771707878
9.061376,29,11,1948,1948-11-29,0.10719117259508748
8.353456,30,11,1948,1948-11-30,0.09881686223609627
6.4845472,1,12,1948,1948-12-01,0.07670868288835948
6.1447456,2,12,1948,1948-12-02,0.07268901391604371
5.9182112,3,12,1948,1948-12-03,0.07000923460116651
7.3340512,4,12,1948,1948-12-04,0.08675785531914894
4.105936,5,12,1948,1948-12-05,0.04857100008214901
4.9837568,6,12,1948,1948-12-06,0.05895514492729812
6.5694976,7,12,1948,1948-12-07,0.07771360013143844
6.796032,8,12,1948,1948-12-08,0.08039337944631561
5.9748448,9,12,1948,1948-12-09,0.07067917942988582
5.6067264,10,12,1948,1948-12-10,0.0663245380432104
6.0314784,11,12,1948,1948-12-11,0.07134912425860511
4.813856,12,12,1948,1948-12-12,0.05694531044114023
4.813856,13,12,1948,1948-12-13,0.05694531044114023
6.6544479999999995,14,12,1948,1948-12-14,0.07871851737451736
6.3995968,15,12,1948,1948-12-15,0.07570376564528054
7.1358336,16,12,1948,1948-12-16,0.0844130484186314
6.2863296,17,12,1948,1948-12-17,0.07436387598784194
6.7110816,18,12,1948,1948-12-18,0.07938846220323667
3.114848,19,12,1948,1948-12-19,0.036846965579561325
5.1536576,20,12,1948,1948-12-20,0.06096497941345601
5.4651423999999995,21,12,1948,1948-12-21,0.06464967597141213
6.0031616,22,12,1948,1948-12-22,0.07101415184424546
6.937616,23,12,1948,1948-12-23,0.08206824151811387
4.95544,24,12,1948,1948-12-24,0.05862017251293847
2.12376,25,12,1948,1948-12-25,0.025122931076973627
3.114848,26,12,1948,1948-12-26,0.036846965579561325
5.097024,27,12,1948,1948-12-27,0.06029503458473672
2.8883136,28,12,1948,1948-12-28,0.03416718626468414
5.2102912,29,12,1948,1948-12-29,0.061634924242175315
40.493024,30,12,1948,1948-12-30,0.47901055253429725
206.429472,31,12,1948,1948-12-31,2.4419489006818367
314.31648,1,1,1949,1949-01-01,3.7181937993920973
206.995808,2,1,1949,1949-01-02,2.44864834896903
109.01968,3,1,1949,1949-01-03,1.2896437952846462
69.942496,4,1,1949,1949-01-04,0.8273818634683316
51.536576,5,1,1949,1949-01-05,0.60964979413456
80.136544,6,1,1949,1949-01-06,0.947971932637805
99.391968,7,1,1949,1949-01-07,1.175753174402366
81.83555199999999,8,1,1949,1949-01-08,0.9680702774993838
58.04944,9,1,1949,1949-01-09,0.6866934494372792
44.174208,10,1,1949,1949-01-10,0.5225569664010515
33.130656,11,1,1949,1949-01-11,0.3919177248007886
28.599968,12,1,1949,1949-01-12,0.3383221385032449
25.683337599999998,13,1,1949,1949-01-13,0.3038199798242011
23.8427456,14,1,1949,1949-01-14,0.28204677289082397
21.0110656,15,1,1949,1949-01-15,0.24854953145485909
18.40592,16,1,1949,1949-01-16,0.21773206933377143
18.972255999999998,17,1,1949,1949-01-17,0.2244315176209644
18.830672,18,1,1949,1949-01-18,0.22275665554916618
19.11384,19,1,1949,1949-01-19,0.22610637969276265
19.9916608,20,1,1949,1949-01-20,0.23649052453791172
17.981168,21,1,1949,1949-01-21,0.21270748311837673
16.565328,22,1,1949,1949-01-22,0.1959588624003943
16.140576,23,1,1949,1949-01-23,0.19093427618499959
17.556416,24,1,1949,1949-01-24,0.207682896902982
19.538592,25,1,1949,1949-01-25,0.2311309659081574
18.830672,26,1,1949,1949-01-26,0.22275665554916618
18.547504,27,1,1949,1949-01-27,0.2194069314055697
18.830672,28,1,1949,1949-01-28,0.22275665554916618
16.5086944,29,1,1949,1949-01-29,0.19528891757167502
12.4310752,30,1,1949,1949-01-30,0.14705288990388565
15.432656,31,1,1949,1949-01-31,0.1825599658260084
15.8007744,1,2,1949,1949-02-01,0.18691460721268383
15.3477056,2,2,1949,1949-02-02,0.18155504858292942
13.818598399999999,3,2,1949,1949-02-03,0.16346653820750842
16.5086944,4,2,1949,1949-02-04,0.19528891757167502
13.960182399999999,5,2,1949,1949-02-05,0.16514140027930665
8.636624,6,2,1949,1949-02-06,0.10216658637969275
13.8469152,7,2,1949,1949-02-07,0.16380151062186807
14.0451328,8,2,1949,1949-02-08,0.1661463175223856
13.5071136,9,2,1949,1949-02-09,0.1597818416495523
14.469884799999999,10,2,1949,1949-02-10,0.17117090373778032
15.6591904,11,2,1949,1949-02-11,0.18523974514088556
11.6382048,12,2,1949,1949-02-12,0.1376736623018155
6.229696,13,2,1949,1949-02-13,0.07369393115912265
14.8946368,14,2,1949,1949-02-14,0.17619548995317508
21.4924512,15,2,1949,1949-02-15,0.25424406249897313
46.156384,16,2,1949,1949-02-16,0.5460050354062269
49.271232,17,2,1949,1949-02-17,0.5828520009857882
38.22768,18,2,1949,1949-02-18,0.4522127593855253
28.599968,19,2,1949,1949-02-19,0.3383221385032449
29.449472,20,2,1949,1949-02-20,0.34837131093403434
35.112832,21,2,1949,1949-02-21,0.415365793805964
32.56432,22,2,1949,1949-02-22,0.3852182765135957
33.413824,23,2,1949,1949-02-23,0.3952674489443851
32.281152,24,2,1949,1949-02-24,0.38186855236999917
29.73264,25,2,1949,1949-02-25,0.3517210350776308
26.759376,26,2,1949,1949-02-26,0.31654893156986774
23.5878944,27,2,1949,1949-02-27,0.2790320211615871
23.8993792,28,2,1949,1949-02-28,0.28271671771954326
23.7294784,1,3,1949,1949-03-01,0.2807068832333854
21.7189856,2,3,1949,1949-03-02,0.25692384181385036
20.954432,3,3,1949,1949-03-03,0.24787958662613985
19.7084928,4,3,1949,1949-03-04,0.23314080039431526
17.8962176,5,3,1949,1949-03-05,0.21170256587529782
21.803936,6,3,1949,1949-03-06,0.25792875905692925
31.431648,7,3,1949,1949-03-07,0.3718193799392097
29.166304,8,3,1949,1949-03-08,0.3450215867904379
26.2496736,9,3,1949,1949-03-09,0.3105194281113941
23.5878944,10,3,1949,1949-03-10,0.2790320211615871
22.9649248,11,3,1949,1949-03-11,0.2716626280456748
20.4447296,12,3,1949,1949-03-12,0.24185008316766612
18.689087999999998,13,3,1949,1949-03-13,0.22108179347736792
19.8500768,14,3,1949,1949-03-14,0.23481566246611352
21.860569599999998,15,3,1949,1949-03-15,0.25859870388564854
19.538592,16,3,1949,1949-03-16,0.2311309659081574
18.40592,17,3,1949,1949-03-17,0.21773206933377143
17.414832,18,3,1949,1949-03-18,0.2060080348311838
15.1778048,19,3,1949,1949-03-19,0.17954521409677154
12.7991936,20,3,1949,1949-03-20,0.1514075312905611
10.760384,21,3,1949,1949-03-21,0.1272895174566664
17.556416,22,3,1949,1949-03-22,0.207682896902982
28.288483199999998,23,3,1949,1949-03-23,0.3346374419452887
43.89104,24,3,1949,1949-03-24,0.519207242257455
41.342528,25,3,1949,1949-03-25,0.4890597249650867
33.413824,26,3,1949,1949-03-26,0.3952674489443851
29.166304,27,3,1949,1949-03-27,0.3450215867904379
29.449472,28,3,1949,1949-03-28,0.34837131093403434
28.883136,29,3,1949,1949-03-29,0.34167186264684135
24.5506656,30,3,1949,1949-03-30,0.29042108324981514
22.0304704,31,3,1949,1949-03-31,0.2606085383718065
20.3314624,1,4,1949,1949-04-01,0.24051019351022754
17.981168,2,4,1949,1949-04-02,0.21270748311837673
14.7813696,3,4,1949,1949-04-03,0.17485560029573646
13.025727999999999,4,4,1949,1949-04-04,0.15408731060543826
15.998992,5,4,1949,1949-04-05,0.18925941411320135
16.99008,6,4,1949,1949-04-06,0.200983448615789
24.8904672,7,4,1949,1949-04-07,0.29444075222213095
25.909872,8,4,1949,1949-04-08,0.3064997591390783
20.2181952,9,4,1949,1949-04-09,0.23917030385278898
16.706912,10,4,1949,1949-04-10,0.19763372447219255
16.848496,11,4,1949,1949-04-11,0.1993085865439908
16.565328,12,4,1949,1949-04-12,0.1959588624003943
14.6681024,13,4,1949,1949-04-13,0.17351571063829788
16.5370112,14,4,1949,1949-04-14,0.19562388998603467
19.8500768,15,4,1949,1949-04-15,0.23481566246611352
16.706912,16,4,1949,1949-04-16,0.19763372447219255
14.016816,17,4,1949,1949-04-17,0.16581134510802598
15.291072,18,4,1949,1949-04-18,0.18088510375421013
19.5669088,19,4,1949,1949-04-19,0.23146593832251705
22.9649248,20,4,1949,1949-04-20,0.2716626280456748
22.8233408,21,4,1949,1949-04-21,0.26998776597387664
19.3120576,22,4,1949,1949-04-22,0.2284511865932802
16.5086944,23,4,1949,1949-04-23,0.19528891757167502
17.6130496,24,4,1949,1949-04-24,0.20835284173170132
19.7084928,25,4,1949,1949-04-25,0.23314080039431526
17.131664,26,4,1949,1949-04-26,0.20265831068758727
17.698,27,4,1949,1949-04-27,0.20935775897478026
16.140576,28,4,1949,1949-04-28,0.19093427618499959
14.6681024,29,4,1949,1949-04-29,0.17351571063829788
11.8364224,30,4,1949,1949-04-30,0.14001846920233302
