stream_m3s,day,month,year,date,streamflow
0.7928704,10,10,1948,1948-10-10,0.013029271841299428
0.849504,11,10,1948,1948-10-11,0.01395993411567796
0.8211872,12,10,1948,1948-10-12,0.013494602978488694
0.7928704,13,10,1948,1948-10-13,0.013029271841299428
0.7645535999999999,14,10,1948,1948-10-14,0.012563940704110162
0.7362368,15,10,1948,1948-10-15,0.012098609566920897
0.70792,16,10,1948,1948-10-16,0.011633278429731633
0.6796032,17,10,1948,1948-10-17,0.011167947292542366
0.6796032,18,10,1948,1948-10-18,0.011167947292542366
0.7645535999999999,19,10,1948,1948-10-19,0.012563940704110162
0.9061376,20,10,1948,1948-10-20,0.014890596390056488
0.8778208,21,10,1948,1948-10-21,0.014425265252867222
0.7645535999999999,22,10,1948,1948-10-22,0.012563940704110162
0.70792,23,10,1948,1948-10-23,0.011633278429731633
0.70792,24,10,1948,1948-10-24,0.011633278429731633
0.6796032,25,10,1948,1948-10-25,0.011167947292542366
0.6796032,26,10,1948,1948-10-26,0.011167947292542366
0.6796032,27,10,1948,1948-10-27,0.011167947292542366
0.6796032,28,10,1948,1948-10-28,0.011167947292542366
0.6796032,29,10,1948,1948-10-29,0.011167947292542366
0.6512864,30,10,1948,1948-10-30,0.010702616155353102
0.6512864,31,10,1948,1948-10-31,0.010702616155353102
0.6229696,1,11,1948,1948-11-01,0.010237285018163836
0.6229696,2,11,1948,1948-11-02,0.010237285018163836
0.6229696,3,11,1948,1948-11-03,0.010237285018163836
0.7928704,4,11,1948,1948-11-04,0.013029271841299428
0.991088,5,11,1948,1948-11-05,0.016286589801624285
1.0477216,6,11,1948,1948-11-06,0.017217252076002814
1.0760384,7,11,1948,1948-11-07,0.01768258321319208
1.0477216,8,11,1948,1948-11-08,0.017217252076002814
1.0760384,9,11,1948,1948-11-09,0.01768258321319208
1.132672,10,11,1948,1948-11-10,0.01861324548757061
2.5768288,11,11,1948,1948-11-11,0.042345133484223134
2.2936608,12,11,1948,1948-11-12,0.037691822112330485
1.7839584,13,11,1948,1948-11-13,0.029315861642923713
1.5007904,14,11,1948,1948-11-14,0.02466255027103106
1.41584,15,11,1948,1948-11-15,0.023266556859463265
1.3025728,16,11,1948,1948-11-16,0.021405232310706204
1.1893056,17,11,1948,1948-11-17,0.01954390776194914
1.1609888,18,11,1948,1948-11-18,0.019078576624759876
1.132672,19,11,1948,1948-11-19,0.01861324548757061
2.1520768,20,11,1948,1948-11-20,0.03536516642638416
3.3696992,21,11,1948,1948-11-21,0.05537440532552257
2.6051456,22,11,1948,1948-11-22,0.04281046462141241
2.3502944,23,11,1948,1948-11-23,0.03862248438670902
2.3502944,24,11,1948,1948-11-24,0.03862248438670902
2.3502944,25,11,1948,1948-11-25,0.03862248438670902
1.7839584,26,11,1948,1948-11-26,0.029315861642923713
1.840592,27,11,1948,1948-11-27,0.030246523917302245
2.0388096,28,11,1948,1948-11-28,0.0335038418776271
2.12376,29,11,1948,1948-11-29,0.034899835289194894
2.1520768,30,11,1948,1948-11-30,0.03536516642638416
1.9538592,1,12,1948,1948-12-01,0.0321078484660593
1.840592,2,12,1948,1948-12-02,0.030246523917302245
1.7839584,3,12,1948,1948-12-03,0.029315861642923713
1.6706912,4,12,1948,1948-12-04,0.02745453709416665
1.4724736,5,12,1948,1948-12-05,0.024197219133841794
1.4441568,6,12,1948,1948-12-06,0.023731887996652528
1.6423744,7,12,1948,1948-12-07,0.02698920595697739
1.7839584,8,12,1948,1948-12-08,0.029315861642923713
1.6423744,9,12,1948,1948-12-09,0.02698920595697739
1.4441568,10,12,1948,1948-12-10,0.023731887996652528
1.3592064,11,12,1948,1948-12-11,0.022335894585084733
1.3025728,12,12,1948,1948-12-12,0.021405232310706204
1.5007904,13,12,1948,1948-12-13,0.02466255027103106
1.840592,14,12,1948,1948-12-14,0.030246523917302245
1.840592,15,12,1948,1948-12-15,0.030246523917302245
1.840592,16,12,1948,1948-12-16,0.030246523917302245
2.12376,17,12,1948,1948-12-17,0.034899835289194894
2.5768288,18,12,1948,1948-12-18,0.042345133484223134
2.2087104,19,12,1948,1948-12-19,0.03629582870076269
2.3502944,20,12,1948,1948-12-20,0.03862248438670902
2.2087104,21,12,1948,1948-12-21,0.03629582870076269
2.12376,22,12,1948,1948-12-22,0.034899835289194894
1.840592,23,12,1948,1948-12-23,0.030246523917302245
1.7556416,24,12,1948,1948-12-24,0.028850530505734443
1.6423744,25,12,1948,1948-12-25,0.02698920595697739
1.5291071999999999,26,12,1948,1948-12-26,0.025127881408220323
1.4724736,27,12,1948,1948-12-27,0.024197219133841794
1.3592064,28,12,1948,1948-12-28,0.022335894585084733
1.699008,29,12,1948,1948-12-29,0.02791986823135592
22.9649248,30,12,1948,1948-12-30,0.37738355226049414
108.453344,31,12,1948,1948-12-31,1.782218255434886
145.548352,1,1,1949,1949-01-01,2.3918020451528235
77.588032,2,1,1949,1949-01-02,1.2750073158985868
49.5544,3,1,1949,1949-01-03,0.8143294900812142
35.112832,4,1,1949,1949-01-04,0.5770106101146889
31.714816,5,1,1949,1949-01-05,0.5211708736519771
86.932576,6,1,1949,1949-01-06,1.4285665911710443
80.419712,7,1,1949,1949-01-07,1.3215404296175135
51.536576,8,1,1949,1949-01-08,0.8469026696844627
37.661344,9,1,1949,1949-01-09,0.6188904124617228
29.73264,10,1,1949,1949-01-10,0.4885976940487285
24.635616,11,1,1949,1949-01-11,0.40483808935466076
21.2942336,12,1,1949,1949-01-12,0.34992901516632746
18.7457216,13,1,1949,1949-01-13,0.3080492128192936
16.99008,14,1,1949,1949-01-14,0.27919868231355915
15.291072,15,1,1949,1949-01-15,0.2512788140822032
14.1584,16,1,1949,1949-01-16,0.23266556859463264
13.592064,17,1,1949,1949-01-17,0.22335894585084737
13.025727999999999,18,1,1949,1949-01-18,0.214052323107062
12.459392,19,1,1949,1949-01-19,0.20474570036327672
11.6948384,20,1,1949,1949-01-20,0.19218175965916656
10.3639488,21,1,1949,1949-01-21,0.17031119621127108
11.6948384,22,1,1949,1949-01-22,0.19218175965916656
12.74256,23,1,1949,1949-01-23,0.20939901173516934
12.2045408,24,1,1949,1949-01-24,0.20055772012857334
13.9318656,25,1,1949,1949-01-25,0.22894291949711854
12.1195904,26,1,1949,1949-01-26,0.19916172671700555
10.7320672,27,1,1949,1949-01-27,0.17636050099473152
13.3655296,28,1,1949,1949-01-28,0.2196362967533332
16.0839424,29,1,1949,1949-01-29,0.2643080859235027
13.3655296,30,1,1949,1949-01-30,0.2196362967533332
11.0152352,31,1,1949,1949-01-31,0.18101381236662417
12.2045408,1,2,1949,1949-02-01,0.20055772012857334
11.4966208,2,2,1949,1949-02-02,0.1889244416988417
9.9958304,3,2,1949,1949-02-03,0.1642618914278106
10.7320672,4,2,1949,1949-02-04,0.17636050099473152
10.2506816,5,2,1949,1949-02-05,0.16844987166251402
9.20296,6,2,1949,1949-02-06,0.1512326195865112
9.627712,7,2,1949,1949-02-07,0.1582125866443502
10.2506816,8,2,1949,1949-02-08,0.16844987166251402
9.7976128,9,2,1949,1949-02-09,0.16100457346748578
10.1657312,10,2,1949,1949-02-10,0.16705387825094623
9.2879104,11,2,1949,1949-02-11,0.152628612998079
7.5889024,12,2,1949,1949-02-12,0.1247087447667231
8.551673599999999,13,2,1949,1949-02-13,0.1405300034311581
11.8081056,14,2,1949,1949-02-14,0.1940430842079236
18.122752,15,2,1949,1949-02-15,0.29781192780112975
26.759376,16,2,1949,1949-02-16,0.4397379246438557
23.219776,17,2,1949,1949-02-17,0.3815715324951975
19.397008,18,2,1949,1949-02-18,0.3187518289746467
18.7457216,19,2,1949,1949-02-19,0.3080492128192936
20.671264,20,2,1949,1949-02-20,0.3396917301481637
20.0482944,21,2,1949,1949-02-21,0.32945444512999983
18.122752,22,2,1949,1949-02-22,0.29781192780112975
21.2942336,23,2,1949,1949-02-23,0.34992901516632746
18.7457216,24,2,1949,1949-02-24,0.3080492128192936
17.556416,25,2,1949,1949-02-25,0.28850530505734445
18.122752,26,2,1949,1949-02-26,0.29781192780112975
15.404339199999999,27,2,1949,1949-02-27,0.2531401386309603
14.8380032,28,2,1949,1949-02-28,0.24383351588717497
14.2716672,1,3,1949,1949-03-01,0.2345268931433897
13.2805792,2,3,1949,1949-03-02,0.21824030334176542
13.167311999999999,3,3,1949,1949-03-03,0.21637897879300833
12.516025599999999,4,3,1949,1949-03-04,0.20567636263765524
13.2805792,5,3,1949,1949-03-05,0.21824030334176542
18.7457216,6,3,1949,1949-03-06,0.3080492128192936
20.0482944,7,3,1949,1949-03-07,0.32945444512999983
15.7441408,8,3,1949,1949-03-08,0.25872411227723147
15.0645376,9,3,1949,1949-03-09,0.24755616498468913
14.4982016,10,3,1949,1949-03-10,0.2382495422409038
14.724736,11,3,1949,1949-03-11,0.24197219133841796
15.6308736,12,3,1949,1949-03-12,0.2568627877284744
13.818598399999999,13,3,1949,1949-03-13,0.22708159494836144
12.74256,14,3,1949,1949-03-14,0.20939901173516934
12.9407776,15,3,1949,1949-03-15,0.21265632969549425
11.4966208,16,3,1949,1949-03-16,0.1889244416988417
10.7320672,17,3,1949,1949-03-17,0.17636050099473152
10.4488992,18,3,1949,1949-03-18,0.17170718962283887
9.2879104,19,3,1949,1949-03-19,0.152628612998079
8.9481088,20,3,1949,1949-03-20,0.1470446393518078
9.627712,21,3,1949,1949-03-21,0.1582125866443502
11.2134528,22,3,1949,1949-03-22,0.18427113032694906
14.3849344,23,3,1949,1949-03-23,0.23638821769214677
15.291072,24,3,1949,1949-03-24,0.2512788140822032
12.9407776,25,3,1949,1949-03-25,0.21265632969549425
12.2045408,26,3,1949,1949-03-26,0.20055772012857334
11.4966208,27,3,1949,1949-03-27,0.1889244416988417
10.8170176,28,3,1949,1949-03-28,0.17775649440629931
9.627712,29,3,1949,1949-03-29,0.1582125866443502
9.0330592,30,3,1949,1949-03-30,0.1484406327633756
8.778208,31,3,1949,1949-03-31,0.14425265252867223
8.693257599999999,1,4,1949,1949-04-01,0.1428566591171044
8.2968224,2,4,1949,1949-04-02,0.13634202319645472
7.7588032,3,4,1949,1949-04-03,0.1275007315898587
7.4473184,4,4,1949,1949-04-04,0.12238208908077677
7.220784,5,4,1949,1949-04-05,0.11865943998326264
9.5710784,6,4,1949,1949-04-06,0.15728192436997165
11.1001856,7,4,1949,1949-04-07,0.182409805778192
9.5427616,8,4,1949,1949-04-08,0.1568165932327824
8.778208,9,4,1949,1949-04-09,0.14425265252867223
7.9003872,10,4,1949,1949-04-10,0.129827387275805
7.220784,11,4,1949,1949-04-11,0.11865943998326264
6.7677152,12,4,1949,1949-04-12,0.1112141417882344
6.4845472,13,4,1949,1949-04-13,0.10656083041634173
10.278998399999999,14,4,1949,1949-04-14,0.1689152027997033
10.930284799999999,15,4,1949,1949-04-15,0.17961781895505638
9.3728608,16,4,1949,1949-04-16,0.1540246064096468
8.4667232,17,4,1949,1949-04-17,0.1391340100195903
7.9853376,18,4,1949,1949-04-18,0.1312233806873728
14.016816,19,4,1949,1949-04-19,0.23033891290868633
13.592064,20,4,1949,1949-04-20,0.22335894585084737
11.4116704,21,4,1949,1949-04-21,0.1875284482872739
10.3639488,22,4,1949,1949-04-22,0.17031119621127108
12.6292928,23,4,1949,1949-04-23,0.20753768718641233
14.611468799999999,24,4,1949,1949-04-24,0.24011086678966087
12.4027584,25,4,1949,1949-04-25,0.20381503808889817
11.2134528,26,4,1949,1949-04-26,0.18427113032694906
10.6188,27,4,1949,1949-04-27,0.17449917644597449
9.7126624,28,4,1949,1949-04-28,0.15960858005591796
